835;MONANO;59
836;BULANGO SELATAN;60
837;BULANGO UTARA;60
838;BULANGO TIMUR;60
839;TAPA;60
840;BULANGO ULU;60
841;TILONGKABILA;60
842;KABILA BONE;60
843;BOTU PINGGE;60
844;KABILA;60
845;SUWAWA TENGAH;60
846;PINOGU;60
847;SUWAWA;60
848;SUWAWA SELATAN;60
849;SUWAWA TIMUR;60
850;BONE RAYA;60
851;BONEPANTAI;60
852;BONE;60
853;BULAWA;60
854;NUSANIWE (NUSANIVE);61
855;SIRIMAU;61
856;LEITIMUR SELATAN;61
857;BAGUALA;61
858;TELUK AMBON;61
859;PULAU WETANG;54
860;PULAU PULAU BABAR;54
861;SELARU;62
862;PULAU PULAU TERSELATAN;54
863;WETAR;54
864;WETAR TIMUR;54
865;PULAU LETTI (LETI MOA LAKOR);54
866;WETAR UTARA;54
867;KEPULAUAN ROMANG;54
868;WETAR BARAT;54
869;MOA LAKOR;54
870;PULAU LAKOR;54
871;KISAR UTARA;54
872;WUARLABOBAR;62
873;YARU;62
874;MOLU MARU;62
875;KORMOMOLIN;62
876;NIRUNMAS;62
877;TANIMBAR UTARA;62
878;WERTAMRIAN;62
879;WERMAKATIAN (WER MAKTIAN);62
880;TANIMBAR SELATAN;62
881;NUSALAUT;55
882;MASOHI KOTA;55
883;AMBALAU;182
884;AMAHAI;55
885;TELUK ELPAPUTIH;55
886;TEHORU;55
887;TELUTIH;55
888;TELAGA BIRU;63
889;TILANGO;63
890;LIMBOTO;63
891;TELAGA JAYA;63
892;ASPARAGA;63
893;TOLANGOHULA;63
894;BONGOMEME;63
895;LIMBOTO BARAT;63
896;TIBAWA;63
897;KWANDANG;59
898;TOMOLITO;59
899;PONELO KEPULAUAN;59
900;ATINGGOLA;59
901;GENTUMA RAYA;59
902;SUMALATA TIMUR;59
903;SUMALATA;59
904;PAGUYAMAN PANTAI;64
905;PAGUYAMAN;64
906;WONOSARI;276
907;TILAMUTA;64
908;DULUPI;64
909;BOLIOHUTO (BOLIYOHUTO);63
910;BILATO;63
911;BOTUMOITA (BOTUMOITO);64
912;MANANGGU;64
913;PAGUAT;65
914;DENGILO;65
915;PATILANGGIO;65
916;MARISA;65
917;DUHIADAA;65
918;BUNTULIA;65
919;POPAYATO TIMUR;65
920;DUNGALIYO;63
921;BATUDAA;63
922;TABONGO;63
923;BILUHU;63
924;BATUDAA PANTAI;63
925;ALU (ALLU);66
926;POPAYATO;65
927;POPAYATO BARAT;65
928;LEMITO;65
929;WANGGARASI;65
930;RANDANGAN;65
931;TALUDITI (TALUDUTI);65
932;TOLINGGULA;59
933;BEO;67
